VendorNumber,VendorName,InvoiceDate,PONumber,PODate,PayDate,invoice_quantity,invoice_dollars,Freight,Approval,total_item_quantity,total_item_dollars,average_purchase_price,number_of_purchase_lines,number_of_brands,invoice_year,invoice_month,invoice_quarter,invoice_day_of_week,po_to_invoice_days,invoice_to_pay_days,quantity_difference,absolute_quantity_difference,quantity_difference_percentage,dollar_difference,absolute_dollar_difference,dollar_difference_percentage,invoice_cost_per_unit,purchase_cost_per_unit,freight_percentage,freight_per_unit,invoice_plus_freight,vendor_invoice_count,vendor_average_invoice_value,vendor_average_freight,vendor_average_freight_percentage,invoice_vs_vendor_average,invoice_vs_vendor_average_percentage,freight_vs_vendor_average,freight_vs_vendor_average_percentage,anomaly_prediction,anomaly_status,anomaly_score,risk_category
9751,VINEDREA WINES LLC         ,2024-07-11,10948,2024-06-27,2024-08-28,4,90.88,0.48,Unknown,4,90.88,22.72,1,1,2024,7,3,3,14,48,0,0,0.0,0.0,0.0,0.0,22.72,22.72,0.528169014084507,0.12,91.36,20,232.88000000000002,1.2265000000000001,0.5351955238618971,-142.00000000000003,60.97560975609757,-0.7465000000000002,60.864247859763566,1,Normal,8.18,Low
653,STATE WINE & SPIRITS   ,2024-02-27,8886,2024-02-11,2024-04-10,2216,24131.17,132.72,Unknown,2216,24131.17,12.742119815668202,217,48,2024,2,1,1,16,43,0,0,0.0,0.0,0.0,0.0,10.88951714801444,10.88951714801444,0.5499940533343389,0.05989169675090253,24263.89,55,27812.40072727273,145.7269090909091,0.5954121062936404,-3681.2307272727303,13.235933004743924,-13.00690909090909,8.925536932094651,1,Normal,8.17,Low
90037,THE PIERPONT GROUP LLC     ,2024-07-15,10980,2024-06-29,2024-08-24,15,105.15,0.49,Unknown,15,105.15,9.695,2,2,2024,7,3,0,16,40,0,0,0.0,0.0,0.0,0.0,7.010000000000001,7.010000000000001,0.466000951022349,0.03266666666666666,105.64,25,228.5276,1.1192,0.4909561302253028,-123.3776,53.98805220901107,-0.6292,56.21872766261615,1,Normal,8.17,Low
4466,AMERICAN VINTAGE BEVERAGE  ,2024-01-19,8207,2023-12-27,2024-02-26,335,3142.33,16.97,Unknown,335,3142.33,9.371999999999998,30,2,2024,1,1,4,23,38,0,0,0.0,0.0,0.0,0.0,9.380089552238806,9.380089552238806,0.5400451257506372,0.05065671641791045,3159.2999999999997,55,2842.859636363636,14.434727272727272,0.6018783040772656,299.4703636363638,10.534124154628433,2.5352727272727265,17.563703694373412,1,Normal,8.17,Low
2450,DJINN SPIRITS LLC          ,2024-01-20,8379,2024-01-07,2024-02-20,9,194.22,1.05,Unknown,9,194.21999999999997,21.58,2,1,2024,1,1,5,13,31,0,0,0.0,2.842170943040401e-14,2.842170943040401e-14,1.463377068808774e-14,21.58,21.58,0.5406240345999382,0.11666666666666667,195.27,51,957.466274509804,4.9270588235294115,0.5862136250468599,-763.2462745098039,79.71521241315416,-3.8770588235294117,78.689111747851,1,Normal,8.17,Low
9625,WESTERN SPIRITS BEVERAGE CO,2024-10-31,12606,2024-10-13,2024-12-06,1015,6267.58,31.34,Unknown,4133,40995.880000000005,17.429270386266094,233,35,2024,10,4,3,18,36,-3118,3118,75.44156786837648,-34728.3,34728.3,84.71168322280191,6.174955665024631,9.91915799661263,0.5000335057550124,0.030876847290640393,6298.92,55,6568.167454545455,35.14890909090909,0.5268682174351644,-300.58745454545533,4.576428001046713,-3.8089090909090935,10.836493050346844,1,Normal,8.17,Low
2450,DJINN SPIRITS LLC          ,2024-06-17,10499,2024-06-02,2024-07-25,34,806.44,4.27,Unknown,34,806.44,23.095,4,2,2024,6,2,0,15,38,0,0,0.0,0.0,0.0,0.0,23.718823529411765,23.718823529411765,0.5294876246217944,0.12558823529411764,810.71,51,957.466274509804,4.9270588235294115,0.5862136250468599,-151.0262745098039,15.773534643517875,-0.6570588235294119,13.335721107927414,1,Normal,8.17,Low
516,BANFI PRODUCTS CORP        ,2024-05-09,9985,2024-04-28,2024-06-20,6611,50969.7,259.95,Unknown,6611,50969.7,7.847049504950496,505,84,2024,5,2,3,11,42,0,0,0.0,0.0,0.0,0.0,7.709832098018453,7.709832098018453,0.5100088876332409,0.03932082892149448,51229.649999999994,55,29615.757818181817,154.73472727272727,0.5431648229676165,21353.94218181818,72.10331173328439,105.21527272727272,67.99719402472971,1,Normal,8.16,Low
90052,HAUNTING WHISPER VYDS      ,2024-01-30,8441,2024-01-12,2024-03-08,12,94.08,0.52,Unknown,12,94.08,7.84,1,1,2024,1,1,1,18,38,0,0,0.0,0.0,0.0,0.0,7.84,7.84,0.5527210884353742,0.043333333333333335,94.6,30,179.61933333333334,0.9203333333333333,0.510430829453784,-85.53933333333335,47.62256475732011,-0.4003333333333333,43.49873234335386,1,Normal,8.16,Low
3924,HEAVEN HILL DISTILLERIES   ,2024-09-30,12080,2024-09-13,2024-10-31,5526,51407.12,282.74,Unknown,5526,51407.12,10.828284671532845,548,34,2024,9,3,0,17,31,0,0,0.0,0.0,0.0,0.0,9.302772348896127,9.302772348896127,0.5500016340148991,0.051165399927614916,51689.86,55,51212.03527272727,255.8158181818182,0.5386500566242923,195.0847272727333,0.38093531380625434,26.924181818181808,10.524830719828964,1,Normal,8.15,Low
5270,MANGO BOTTLING INC         ,2024-02-28,8814,2024-02-07,2024-03-31,26,175.87,0.93,Unknown,26,175.87,6.695,2,2,2024,2,1,2,21,32,0,0,0.0,0.0,0.0,0.0,6.764230769230769,6.764230769230769,0.5287996815829875,0.03576923076923077,176.8,38,5381.852105263158,27.221578947368425,0.49780962740729934,-5205.982105263158,96.73216586854907,-26.291578947368425,96.58359273795944,1,Normal,8.15,Low
8920,TAKARA SAKE USA INC        ,2024-02-29,8823,2024-02-07,2024-04-02,187,974.49,4.58,Unknown,187,974.49,7.428823529411765,17,3,2024,2,1,3,22,33,0,0,0.0,0.0,0.0,0.0,5.211176470588235,5.211176470588235,0.46998943036870566,0.02449197860962567,979.07,55,823.4425454545454,4.2361818181818185,0.6188071475752214,151.04745454545457,18.343411495950264,0.3438181818181816,8.11622816429889,1,Normal,8.15,Low
7154,PREMIER DISTRIBUTORS       ,2024-02-02,8410,2024-01-10,2024-03-11,87,1351.29,7.16,Unknown,87,1351.29,16.099285714285717,14,4,2024,2,1,4,23,38,0,0,0.0,0.0,0.0,0.0,15.53206896551724,15.53206896551724,0.5298640558281346,0.08229885057471265,1358.45,54,1565.3864814814815,8.006851851851852,0.6179583213573736,-214.09648148148153,13.676908802665821,-0.8468518518518522,10.57658949510836,1,Normal,8.15,Low
3089,SIDNEY FRANK IMPORTING CO  ,2024-10-06,12293,2024-09-23,2024-11-12,42,194.88,0.97,Unknown,42,194.88,4.64,1,1,2024,10,4,6,13,37,0,0,0.0,0.0,0.0,0.0,4.64,4.64,0.4977422003284072,0.023095238095238096,195.85,55,31198.34327272727,155.44636363636363,0.5390820779895983,-31003.46327272727,99.3753514464008,-154.47636363636363,99.37599054921019,1,Normal,8.15,Low
4950,LATITUDE BEVERAGE COMPANY  ,2024-11-21,13018,2024-11-11,2025-01-02,703,4270.54,22.21,Unknown,57,1037.07,18.25,5,2,2024,11,4,3,10,42,646,646,1133.3333333333335,3233.4700000000003,3233.4700000000003,311.78898242163024,6.074736842105263,18.19421052631579,0.5200747446458762,0.03159317211948791,4292.75,55,5753.577454545455,29.272727272727273,0.5327750634927295,-1483.0374545454551,25.775918830706317,-7.0627272727272725,24.127329192546583,1,Normal,8.14,Low
8320,SHAW ROSS INT L IMP LTD    ,2024-11-27,13010,2024-11-10,2024-12-23,1287,11223.64,58.36,Unknown,92,1737.6999999999998,19.29111111111111,9,2,2024,11,4,2,17,26,1195,1195,1298.913043478261,9485.939999999999,9485.939999999999,545.8905449732405,8.720777000777,18.88804347826087,0.5199739122067351,0.04534576534576534,11282.0,55,11363.266181818182,57.30763636363636,0.5275862270563615,-139.62618181818289,1.2287504277739445,1.052363636363637,1.836341023883856,1,Normal,8.14,Low
2000,SOUTHERN GLAZERS W&S OF NE ,2024-09-24,12021,2024-09-08,2024-11-03,375,2295.0,10.33,Unknown,375,2295.0,6.12,8,1,2024,9,3,1,16,40,0,0,0.0,0.0,0.0,0.0,6.12,6.12,0.4501089324618736,0.027546666666666667,2305.33,67,55830.11014925373,283.8297014925373,0.5388224556149691,-53535.11014925373,95.88931493442401,-273.4997014925373,96.36049365317336,1,Normal,8.13,Low
8673,STE MICHELLE WINE ESTATES  ,2024-06-26,10609,2024-06-09,2024-07-29,8909,64666.79,291.0,Unknown,8909,64666.79,7.428130311614731,706,69,2024,6,2,2,17,33,0,0,0.0,0.0,0.0,0.0,7.258591312156247,7.258591312156247,0.4499991417542142,0.03266359860814906,64957.79,55,56120.92181818182,289.4490909090909,0.5392916687454402,8545.86818181818,15.227597667594841,1.5509090909091015,0.5358141171002003,1,Normal,8.13,Low
5455,MARSALLE COMPANY           ,2024-06-04,10264,2024-05-17,2024-07-17,178,4609.94,23.05,Unknown,178,4609.94,27.85388888888889,18,5,2024,6,2,1,18,43,0,0,0.0,0.0,0.0,0.0,25.898539325842695,25.898539325842695,0.5000065076768896,0.1294943820224719,4632.99,55,3369.294363636364,17.040181818181818,0.569168669914578,1240.6456363636357,36.8221206717198,6.009818181818183,35.26850972567515,1,Normal,8.13,Low
90037,THE PIERPONT GROUP LLC     ,2024-09-26,11950,2024-09-04,2024-11-05,12,81.6,0.42,Unknown,12,81.6,6.8,1,1,2024,9,3,3,22,40,0,0,0.0,0.0,0.0,0.0,6.8,6.8,0.5147058823529411,0.034999999999999996,82.02,25,228.5276,1.1192,0.4909561302253028,-146.9276,64.29315321212843,-0.6992,62.47319513938528,1,Normal,8.12,Low
4380,CHARLES JACQUIN ET CIE INC ,2024-10-13,12344,2024-09-27,2024-11-13,978,6218.13,29.23,Unknown,105,1485.9,15.38,15,5,2024,10,4,6,16,31,873,873,831.4285714285714,4732.23,4732.23,318.4756713103169,6.358006134969325,14.151428571428573,0.4700770167236774,0.02988752556237219,6247.36,55,5993.411272727272,30.461636363636362,0.5694877784489417,224.71872727272785,3.7494294492236757,-1.2316363636363619,4.043237693910069,1,Normal,8.12,Low
1601,VRANKEN AMERICA            ,2024-01-24,8356,2024-01-05,2024-02-26,39,844.89,4.06,Unknown,39,844.89,20.631666666666668,6,3,2024,1,1,2,19,33,0,0,0.0,0.0,0.0,0.0,21.663846153846155,21.663846153846155,0.48053592775390874,0.10410256410256409,848.9499999999999,54,3857.965740740741,19.42537037037037,0.5927773148989828,-3013.075740740741,78.10011656978119,-15.365370370370371,79.09949760240998,1,Normal,8.12,Low
287,APPOLO VINEYARDS LLC       ,2024-07-20,11093,2024-07-07,2024-09-02,24,251.28,1.33,Unknown,24,251.28,10.47,2,1,2024,7,3,5,13,44,0,0,0.0,0.0,0.0,0.0,10.47,10.47,0.529290035020694,0.05541666666666667,252.61,13,184.59230769230768,0.9446153846153847,0.5096892323649844,66.68769230769232,36.12701587698463,0.3853846153846153,40.79804560260585,1,Normal,8.12,Low
8735,SURVILLE ENTERPRISES CORP  ,2024-04-25,9715,2024-04-08,2024-06-04,276,2960.7,15.1,Unknown,276,2960.7,11.302121212121213,33,6,2024,4,2,3,17,40,0,0,0.0,0.0,0.0,0.0,10.727173913043478,10.727173913043478,0.5100145235923937,0.05471014492753623,2975.7999999999997,54,950.4772222222222,4.876296296296296,0.5343704712652267,2010.2227777777775,211.49615485554332,10.223703703703704,209.6612486708188,1,Normal,8.11,Low
2555,DISARONNO INTERNATIONAL LLC,2024-01-28,8485,2024-01-15,2024-03-09,1000,8298.39,45.64,Unknown,1000,8298.39,14.598970588235295,68,6,2024,1,1,6,13,41,0,0,0.0,0.0,0.0,0.0,8.29839,8.29839,0.5499862021428253,0.04564,8344.029999999999,55,20762.688181818183,106.56418181818181,0.5701484612202726,-12464.298181818183,60.03219849312734,-60.92418181818181,57.17135042816706,1,Normal,8.11,Low
4692,KOBRAND CORPORATION        ,2024-03-14,9021,2024-02-21,2024-04-09,3808,31057.88,164.61,Unknown,3808,31057.88,10.76,200,40,2024,3,1,3,22,26,0,0,0.0,0.0,0.0,0.0,8.155955882352941,8.155955882352941,0.5300104192559183,0.04322741596638656,31222.49,55,32875.38781818182,166.17054545454548,0.5527504934821232,-1817.5078181818208,5.528475673758115,-1.560545454545462,0.9391227851342258,1,Normal,8.11,Low
2450,DJINN SPIRITS LLC          ,2024-04-15,9565,2024-03-30,2024-05-28,68,1401.86,6.45,Unknown,68,1401.86,20.812857142857144,7,4,2024,4,2,0,16,43,0,0,0.0,0.0,0.0,0.0,20.615588235294116,20.615588235294116,0.46010300600630594,0.09485294117647058,1408.31,51,957.466274509804,4.9270588235294115,0.5862136250468599,444.39372549019595,46.413512133125856,1.5229411764705887,30.909742120343854,1,Normal,8.11,Low
9622,WEIN BAUER INC             ,2024-10-25,12485,2024-10-05,2024-12-02,102,1791.96,8.78,Unknown,1605,11320.2,7.300579710144928,138,31,2024,10,4,4,20,38,-1503,1503,93.64485981308411,-9528.240000000002,9528.240000000002,84.17024434197276,17.56823529411765,7.053084112149533,0.4899662938904886,0.08607843137254902,1800.74,53,821.0754716981132,4.193018867924528,0.5272336895225853,970.8845283018868,118.24546728864583,4.586981132075471,109.3956711515097,1,Normal,8.11,Low
173357,TAMWORTH DISTILLING        ,2024-10-24,12427,2024-10-02,2024-12-01,24,464.88,2.28,Unknown,132,1195.06,9.089166666666667,12,5,2024,10,4,3,22,38,-108,108,81.81818181818183,-730.18,730.18,61.09986109484042,19.37,9.053484848484848,0.4904491481672689,0.09499999999999999,467.15999999999997,45,911.920888888889,4.5,0.49927845809714605,-447.04088888888896,49.021893712027655,-2.22,49.33333333333334,1,Normal,8.11,Low
660,SAZERAC NORTH AMERICA INC. ,2024-08-22,11515,2024-08-05,2024-09-26,9581,72135.01,375.1,Unknown,9581,72135.01,7.931278409090909,1056,45,2024,8,3,3,17,35,0,0,0.0,0.0,0.0,0.0,7.52896461747208,7.52896461747208,0.5199971553341436,0.039150401836969,72510.11,55,64326.86454545454,326.0423636363637,0.5426635144470284,7808.145454545454,12.138234172797395,49.057636363636334,15.046399436102268,1,Normal,8.1,Low
6785,PALM BAY INTERNATIONAL INC ,2024-04-05,9324,2024-03-13,2024-05-07,4882,35641.12,178.21,Unknown,4882,35641.12,7.8135743801652895,484,56,2024,4,2,4,23,32,0,0,0.0,0.0,0.0,0.0,7.300516181892667,7.300516181892667,0.5000123452910571,0.03650348217943466,35819.33,55,48981.533272727276,247.3710909090909,0.5690307429795848,-13340.413272727274,27.23559754336062,-69.16109090909089,27.95843712170378,1,Normal,8.09,Low
28750,SMOKY QUARTZ DISTILLERY LLC,2024-05-13,9946,2024-04-25,2024-06-12,48,1014.24,4.56,Unknown,48,1014.24,20.996666666666666,3,2,2024,5,2,0,18,30,0,0,0.0,0.0,0.0,0.0,21.13,21.13,0.44959772834831985,0.09499999999999999,1018.8,48,1454.2439583333332,7.138541666666666,0.4961621462352972,-440.00395833333323,30.256543670816345,-2.5785416666666663,36.121406683204434,1,Normal,8.09,Low
9625,WESTERN SPIRITS BEVERAGE CO,2024-11-07,12827,2024-10-28,2024-12-09,1161,4762.75,23.34,Unknown,129,1024.83,14.934285714285712,7,2,2024,11,4,3,10,32,1032,1032,800.0,3737.92,3737.92,364.735614687314,4.102282515073213,7.944418604651162,0.4900530155897328,0.020103359173126615,4786.09,55,6568.167454545455,35.14890909090909,0.5268682174351644,-1805.4174545454553,27.48738467829453,-11.808909090909093,33.59680114215365,1,Normal,8.08,Low
17037,Dunn Wine Brokers          ,2024-11-21,12835,2024-10-30,2024-12-22,12,173.76,0.82,Unknown,475,3681.78,7.373125,32,14,2024,11,4,3,22,31,-463,463,97.47368421052632,-3508.0200000000004,3508.0200000000004,95.28054365008231,14.479999999999999,7.751115789473685,0.47191528545119704,0.06833333333333333,174.57999999999998,50,1441.106,7.1606000000000005,0.5010024723262494,-1267.346,87.94259409092739,-6.3406,88.54844566097813,1,Normal,8.08,Low
90058,ZORVINO VINEYARDS          ,2024-09-24,11992,2024-09-06,2024-11-04,129,1053.15,5.79,Unknown,129,1053.15,8.185454545454546,11,5,2024,9,3,1,18,41,0,0,0.0,0.0,0.0,0.0,8.163953488372094,8.163953488372094,0.5497792337273892,0.04488372093023256,1058.94,55,1565.8674545454546,8.157818181818183,0.6955931432420391,-512.7174545454545,32.74334957643576,-2.3678181818181825,29.02514041187484,1,Normal,8.08,Low
28776,TALL SHIP DISTILLERY LLC   ,2024-08-03,11255,2024-07-18,2024-09-10,60,1279.8,6.78,Unknown,60,1279.8,21.212222222222223,9,4,2024,8,3,5,16,38,0,0,0.0,0.0,0.0,0.0,21.33,21.33,0.5297702766057196,0.113,1286.58,51,949.9133333333334,5.096078431372549,0.6565744761858016,329.88666666666654,34.72808045646268,1.6839215686274516,33.04347826086958,1,Normal,8.08,Low
1601,VRANKEN AMERICA            ,2024-02-01,8601,2024-01-22,2024-03-17,69,1408.73,6.34,Unknown,69,1408.73,20.219285714285714,14,8,2024,2,1,3,10,45,0,0,0.0,0.0,0.0,0.0,20.416376811594205,20.416376811594205,0.45005075493529634,0.0918840579710145,1415.07,54,3857.965740740741,19.42537037037037,0.5927773148989828,-2449.2357407407408,63.48516045325172,-13.08537037037037,67.3622696549949,1,Normal,8.07,Low
90037,THE PIERPONT GROUP LLC     ,2024-03-21,9177,2024-03-02,2024-04-17,28,398.83,2.03,Unknown,28,398.83,14.165714285714285,7,3,2024,3,1,3,19,27,0,0,0.0,0.0,0.0,0.0,14.24392857142857,14.24392857142857,0.5089887922172354,0.0725,400.85999999999996,25,228.5276,1.1192,0.4909561302253028,170.30239999999998,74.52158951478944,0.9107999999999998,81.3795568263045,1,Normal,8.07,Low
3950,"HOOD RIVER DISTILLERS, Inc.",2024-07-12,11008,2024-07-01,2024-08-20,3,64.74,0.36,Unknown,3,64.74,21.58,1,1,2024,7,3,4,11,39,0,0,0.0,0.0,0.0,0.0,21.58,21.58,0.5560704355885079,0.12,65.1,36,667.6655555555556,3.264444444444445,0.5650000318987414,-602.9255555555555,90.30352854639465,-2.904444444444445,88.97208985704562,1,Normal,8.06,Low
90052,HAUNTING WHISPER VYDS      ,2024-02-11,8636,2024-01-26,2024-03-13,24,193.32,0.95,Unknown,24,193.32,8.055,2,2,2024,2,1,6,16,31,0,0,0.0,0.0,0.0,0.0,8.055,8.055,0.4914132009104076,0.03958333333333333,194.26999999999998,30,179.61933333333334,0.9203333333333333,0.510430829453784,13.700666666666649,7.627612469333283,0.02966666666666662,3.223469757334294,1,Normal,8.06,Low
11567,CAMPARI AMERICA            ,2024-04-13,9522,2024-03-27,2024-05-20,6964,51666.78,232.5,Unknown,6964,51666.78,15.505981087470449,423,42,2024,4,2,5,17,37,0,0,0.0,0.0,0.0,0.0,7.419124066628374,7.419124066628374,0.44999901290539107,0.03338598506605399,51899.28,55,75304.0129090909,381.17836363636366,0.5489375564551999,-23637.232909090904,31.38907475970295,-148.67836363636366,39.0049325512609,1,Normal,8.06,Low
17031,FLAG HILL WINERY & VINEYARD,2024-01-18,8381,2024-01-07,2024-02-27,292,5236.22,26.7,Unknown,292,5236.22,20.754375,32,12,2024,1,1,3,11,40,0,0,0.0,0.0,0.0,0.0,17.932260273972602,17.932260273972602,0.5099098204429913,0.09143835616438356,5262.92,55,5461.876363636364,28.605636363636364,0.5782250898756538,-225.6563636363635,4.131480623375515,-1.905636363636365,6.661751339532581,1,Normal,8.06,Low
60,ADAMBA IMPORTS INTL INC    ,2024-07-28,11169,2024-07-13,2024-09-02,161,2619.47,11.79,Unknown,161,2619.47,16.27,28,1,2024,7,3,6,15,36,0,0,0.0,0.0,0.0,0.0,16.27,16.27,0.45009104895265073,0.07322981366459627,2631.2599999999998,35,2193.4357142857143,10.500571428571428,0.48399812317740387,426.0342857142855,19.42314894115884,1.2894285714285711,12.279603831084021,1,Normal,8.06,Low
2496,DUGGANS DISTILLED PRODUCTS ,2024-08-30,11590,2024-08-10,2024-09-23,748,9588.92,47.94,Unknown,748,9588.92,14.949333333333332,15,3,2024,8,3,4,20,24,0,0,0.0,0.0,0.0,0.0,12.819411764705883,12.819411764705883,0.4999520279656102,0.06409090909090909,9636.86,55,3350.8454545454547,17.077636363636362,0.5368168125210476,6238.074545454545,186.16419736674322,30.862363636363636,180.7180044076783,1,Normal,8.05,Low
6830,PARK STREET IMPORTS LLC    ,2024-06-30,10688,2024-06-15,2024-08-01,12,198.36,1.09,Unknown,12,198.36,16.53,1,1,2024,6,2,6,15,32,0,0,0.0,0.0,0.0,0.0,16.53,16.53,0.5495059487799959,0.09083333333333334,199.45000000000002,32,2170.606875,11.259062499999999,0.5017383641033015,-1972.2468749999998,90.86154189021445,-10.169062499999999,90.31890976713203,1,Normal,8.05,Low
90024,VINILANDIA USA             ,2024-12-14,13292,2024-11-29,2025-01-27,897,7677.14,39.92,Unknown,2846,37571.65,13.884292929292931,198,33,2024,12,4,5,15,44,-1949,1949,68.48208011243851,-29894.510000000002,29894.510000000002,79.5666679530976,8.558684503901896,13.201563598032326,0.5199853070283986,0.04450390189520625,7717.06,55,9979.188545454545,50.95709090909091,0.563613612416566,-2302.048545454544,23.06849434669828,-11.037090909090907,21.659578112065763,1,Normal,8.04,Low
660,SAZERAC NORTH AMERICA INC. ,2024-09-20,12007,2024-09-07,2024-10-27,7536,53064.38,291.85,Unknown,7536,53064.38,7.744268727705113,841,46,2024,9,3,4,13,37,0,0,0.0,0.0,0.0,0.0,7.0414516985138,7.0414516985138,0.5499922923814431,0.03872744161358811,53356.229999999996,55,64326.86454545454,326.0423636363637,0.5426635144470284,-11262.484545454543,17.508213131538948,-34.192363636363666,10.487092307580784,1,Normal,8.04,Low
3924,HEAVEN HILL DISTILLERIES   ,2024-03-21,9116,2024-02-28,2024-04-26,5124,39037.09,195.19,Unknown,5124,39037.090000000004,9.737725563909775,532,35,2024,3,1,3,22,36,0,0,0.0,-7.275957614183426e-12,7.275957614183426e-12,1.863857581132053e-14,7.618479703356752,7.618479703356753,0.5000116555819094,0.03809328649492584,39232.28,55,51212.03527272727,255.8158181818182,0.5386500566242923,-12174.945272727273,23.77360166978363,-60.625818181818204,23.69901072291358,1,Normal,8.04,Low
660,SAZERAC NORTH AMERICA INC. ,2024-10-06,12291,2024-09-23,2024-11-13,193,1479.16,6.8,Unknown,193,1479.16,7.906923076923078,26,19,2024,10,4,6,13,38,0,0,0.0,0.0,0.0,0.0,7.664041450777202,7.664041450777202,0.45972038183834063,0.035233160621761656,1485.96,55,64326.86454545454,326.0423636363637,0.5426635144470284,-62847.70454545454,97.70055635316284,-319.2423636363637,97.91438145517063,1,Normal,8.04,Low
172662,SWEETWATER FARM         ,2024-07-12,10965,2024-06-28,2024-08-16,54,1178.4,5.54,Unknown,54,1178.3999999999999,21.58,5,4,2024,7,3,4,14,35,0,0,0.0,2.2737367544323206e-13,2.2737367544323206e-13,1.9295118418468438e-14,21.822222222222223,21.82222222222222,0.4701289884589273,0.1025925925925926,1183.94,29,1196.828620689655,6.149655172413794,0.505566505820314,-18.428620689654963,1.5397877666925897,-0.6096551724137935,9.913648087921953,1,Normal,8.03,Low
1601,VRANKEN AMERICA            ,2024-11-13,12789,2024-10-26,2024-12-08,350,6501.2,33.16,Unknown,119,2593.35,21.864117647058823,17,4,2024,11,4,2,18,25,231,231,194.11764705882354,3907.85,3907.85,150.68733491430004,18.57485714285714,21.79285714285714,0.510059681289608,0.09474285714285713,6534.36,54,3857.965740740741,19.42537037037037,0.5927773148989828,2643.234259259259,68.51367888901342,13.734629629629627,70.70459593696673,1,Normal,8.03,Low
4692,KOBRAND CORPORATION        ,2024-11-19,12878,2024-11-01,2024-12-27,2738,35853.18,168.51,Unknown,2439,26959.69,16.56285714285714,140,5,2024,11,4,1,18,38,299,299,12.259122591225912,8893.490000000002,8893.490000000002,32.988101866156484,13.094660336011687,11.053583435834359,0.4700001506142551,0.06154492330168006,36021.69,55,32875.38781818182,166.17054545454548,0.5527504934821232,2977.7921818181785,9.057816133719653,2.3394545454545153,1.4078635531075228,1,Normal,8.02,Low
